=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.11.10 12:48:42 =~=~=~=~=~=~=~=~=~=~=~=
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    714, 6677, 6393,  283,    1,   0.0424,  9.3515, 10.4094, -0.0308,  0.0391,  0.0409,
Q1    714, 6668, 6418,  245,    5,   0.0367,  9.3389, 10.2639, -0.1598,  0.0377,  0.0264,
Q0    715, 6690, 6406,  283,    1,   0.0423,  9.3566, 10.4158, -0.0327,  0.0396,  0.0416,
Q1    715, 6680, 6427,  245,    8,   0.0367,  9.3427, 10.2615, -0.1613,  0.0381,  0.0261,
Q0    716, 6698, 6411,  283,    4,   0.0423,  9.3547, 10.4080, -0.0339,  0.0394,  0.0408,
Q1    716, 6687, 6440,  245,    2,   0.0366,  9.3394, 10.2659, -0.1622,  0.0377,  0.0266,
Q0    717, 6708, 6425,  283,    0,   0.0422,  9.3556, 10.4141, -0.0353,  0.0395,  0.0414,
Q1    717, 6698, 6453,  245,    0,   0.0366,  9.3417, 10.2716, -0.1636,  0.0380,  0.0272,
Q0    718, 6721, 6433,  283,    5,   0.0421,  9.3607, 10.4109, -0.0372,  0.0401,  0.0411,
Q1    718, 6708, 6460,  245,    3,   0.0365,  9.3426, 10.2599, -0.1648,  0.0381,  0.0260,
Q0    719, 6728, 6441,  283,    4,   0.0421,  9.3574, 10.4074, -0.0382,  0.0397,  0.0407,
Q1    719, 6719, 6465,  247,    7,   0.0368,  9.3449, 10.2581, -0.1594,  0.0383,  0.0258,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    720, 6736, 6453,  283,    0,   0.0420,  9.3556, 10.4103, -0.0393,  0.0395,  0.0410,
Q1    720, 6729, 6474,  248,    7,   0.0369,  9.3458, 10.2557, -0.1573,  0.0384,  0.0256,
Q0    721, 6746, 6460,  283,    3,   0.0420,  9.3564, 10.4076, -0.0407,  0.0396,  0.0408,
Q1    721, 6739, 6479,  251,    9,   0.0372,  9.3467, 10.2458, -0.1483,  0.0385,  0.0246,
Q0    722, 6751, 6468,  283,    0,   0.0419,  9.3504, 10.4076, -0.0414,  0.0389,  0.0408,
Q1    722, 6750, 6490,  252,    8,   0.0373,  9.3490, 10.2441, -0.1463,  0.0388,  0.0244,
Q0    723, 6763, 6477,  283,    3,   0.0418,  9.3541, 10.4089, -0.0431,  0.0393,  0.0409,
Q1    723, 6765, 6496,  259,   10,   0.0383,  9.3568, 10.2406, -0.1246,  0.0396,  0.0241,
Q0    724, 6772, 6486,  283,    3,   0.0418,  9.3536, 10.4085, -0.0444,  0.0393,  0.0408,
Q1    724, 6773, 6507,  261,    5,   0.0385,  9.3550, 10.2413, -0.1188,  0.0394,  0.0241,
Q0    725, 6781, 6496,  283,    2,   0.0417,  9.3531, 10.4024, -0.0457,  0.0392,  0.0402,
Q1    725, 6786, 6513,  263,   10,   0.0388,  9.3600, 10.2350, -0.1138,  0.0400,  0.0235,
Q0    726, 6793, 6501,  283,    9,   0.0417,  9.3567, 10.3993, -0.0474,  0.0396,  0.0399,
Q1    726, 6797, 6524,  267,    6,   0.0393,  9.3623, 10.2348, -0.1018,  0.0403,  0.0235,
Q0    727, 6803, 6517,  283,    3,   0.0416,  9.3576, 10.4071, -0.0488,  0.0397,  0.0407,
Q1    727, 6807, 6532,  267,    8,   0.0392,  9.3631, 10.2310, -0.1031,  0.0403,  0.0231,
Q0    728, 6812, 6529,  283,    0,   0.0415,  9.3571, 10.4163, -0.0500,  0.0397,  0.0416,
Q1    728, 6818, 6540,  271,    7,   0.0397,  9.3654, 10.2272, -0.0911,  0.0406,  0.0227,
Q0    729, 6826, 6539,  283,    4,   0.0415,  9.3635, 10.4141, -0.0520,  0.0404,  0.0414,
Q1    729, 6825, 6554,  271,    0,   0.0397,  9.3621, 10.2319, -0.0920,  0.0402,  0.0232,
Q0    730, 6835, 6551,  283,    1,   0.0414,  9.3630, 10.4148, -0.0532,  0.0403,  0.0415,
Q1    730, 6837, 6566,  271,    0,   0.0396,  9.3658, 10.2380, -0.0936,  0.0406,  0.0238,
Q0    731, 6840, 6557,  283,    0,   0.0414,  9.3570, 10.4078, -0.0539,  0.0397,  0.0408,
Q1    731, 6843, 6571,  271,    1,   0.0396,  9.3611, 10.2389, -0.0944,  0.0401,  0.0239,
Q0    732, 6852, 6564,  283,    5,   0.0413,  9.3607, 10.4005, -0.0556,  0.0401,  0.0401,
Q1    732, 6849, 6578,  271,    0,   0.0396,  9.3566, 10.2414, -0.0952,  0.0396,  0.0241,
Q0    733, 6865, 6578,  283,    4,   0.0412,  9.3656, 10.4106, -0.0574,  0.0406,  0.0411,
Q1    733, 6855, 6584,  271,    0,   0.0395,  9.3520, 10.2460, -0.0960,  0.0391,  0.0246,
Q0    734, 6872, 6587,  283,    2,   0.0412,  9.3624, 10.4079, -0.0583,  0.0403,  0.0408,
Q1    734, 6862, 6591,  271,    0,   0.0395,  9.3488, 10.2443, -0.0969,  0.0388,  0.0244,
Q0    735, 6889, 6597,  283,    9,   0.0411,  9.3728, 10.4060, -0.0607,  0.0414,  0.0406,
Q1    735, 6875, 6601,  271,    3,   0.0394,  9.3537, 10.2451, -0.0986,  0.0393,  0.0245,
Q0    736, 6896, 6608,  284,    4,   0.0412,  9.3696, 10.4080, -0.0583,  0.0411,  0.0408,
Q1    736, 6886, 6613,  271,    2,   0.0394,  9.3560, 10.2501, -0.1001,  0.0396,  0.0250,
Q0    737, 6909, 6615,  285,    9,   0.0413,  9.3745, 10.4006, -0.0568,  0.0416,  0.0401,
Q1    737, 6901, 6619,  272,   10,   0.0394,  9.3636, 10.2441, -0.0987,  0.0404,  0.0244,
Q0    738, 6918, 6620,  288,   10,   0.0416,  9.3740, 10.3940, -0.0481,  0.0416,  0.0394,
Q1    738, 6915, 6629,  276,   10,   0.0399,  9.3699, 10.2424, -0.0873,  0.0411,  0.0242,
Q0    739, 6926, 6634,  290,    2,   0.0419,  9.3721, 10.3931, -0.0426,  0.0413,  0.0393,
Q1    739, 6928, 6640,  284,    4,   0.0410,  9.3748, 10.2448, -0.0626,  0.0416,  0.0245,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    740, 6933, 6641,  290,    2,   0.0418,  9.3689, 10.3982, -0.0435,  0.0410,  0.0398,
Q1    740, 6936, 6649,  284,    3,   0.0409,  9.3730, 10.2418, -0.0637,  0.0414,  0.0242,
Q0    741, 6941, 6651,  290,    0,   0.0418,  9.3671, 10.4047, -0.0446,  0.0408,  0.0405,
Q1    741, 6940, 6656,  284,    0,   0.0409,  9.3657, 10.2419, -0.0643,  0.0406,  0.0242,
Q0    742, 6950, 6659,  290,    1,   0.0417,  9.3666, 10.4068, -0.0459,  0.0407,  0.0407,
Q1    742, 6949, 6664,  284,    1,   0.0409,  9.3652, 10.2433, -0.0655,  0.0406,  0.0243,
Q0    743, 6961, 6670,  290,    1,   0.0417,  9.3688, 10.4110, -0.0474,  0.0410,  0.0411,
Q1    743, 6958, 6672,  284,    2,   0.0408,  9.3647, 10.2424, -0.0667,  0.0405,  0.0242,
Q0    744, 6969, 6676,  290,    3,   0.0416,  9.3669, 10.4065, -0.0485,  0.0408,  0.0407,
Q1    744, 6968, 6684,  284,    0,   0.0408,  9.3656, 10.2458, -0.0680,  0.0406,  0.0246,
Q0    745, 6975, 6685,  290,    0,   0.0416,  9.3624, 10.4089, -0.0493,  0.0403,  0.0409,
Q1    745, 6978, 6692,  284,    2,   0.0407,  9.3664, 10.2497, -0.0694,  0.0407,  0.0250,
Q0    746, 6979, 6689,  290,    0,   0.0416,  9.3552, 10.4089, -0.0498,  0.0395,  0.0409,
Q1    746, 6989, 6705,  284,    0,   0.0406,  9.3686, 10.2575, -0.0708,  0.0410,  0.0258,
Q0    747, 6986, 6696,  290,    0,   0.0415,  9.3521, 10.4183, -0.0508,  0.0391,  0.0418,
Q1    747, 6995, 6711,  284,    0,   0.0406,  9.3641, 10.2554, -0.0716,  0.0405,  0.0255,
Q0    748, 6992, 6702,  290,    0,   0.0415,  9.3476, 10.4193, -0.0516,  0.0386,  0.0419,
Q1    748, 7004, 6718,  284,    2,   0.0405,  9.3636, 10.2570, -0.0728,  0.0404,  0.0257,
Q0    749, 7002, 6709,  290,    3,   0.0414,  9.3485, 10.4146, -0.0529,  0.0387,  0.0415,
Q1    749, 7013, 6723,  284,    6,   0.0405,  9.3632, 10.2498, -0.0740,  0.0404,  0.0250,
Q0    750, 7014, 6720,  290,    4,   0.0413,  9.3520, 10.4154, -0.0546,  0.0391,  0.0415,
Q1    750, 7026, 6732,  284,   10,   0.0404,  9.3680, 10.2490, -0.0757,  0.0409,  0.0249,
Q0    751, 7028, 6732,  290,    6,   0.0413,  9.3582, 10.4176, -0.0565,  0.0398,  0.0418,
Q1    751, 7035, 6748,  284,    3,   0.0404,  9.3675, 10.2580, -0.0769,  0.0408,  0.0258,
Q0    752, 7037, 6742,  290,    5,   0.0412,  9.3577, 10.4168, -0.0577,  0.0397,  0.0417,
Q1    752, 7048, 6754,  284,   10,   0.0403,  9.3723, 10.2515, -0.0786,  0.0414,  0.0251,
Q0    753, 7043, 6752,  290,    1,   0.0412,  9.3533, 10.4205, -0.0585,  0.0393,  0.0420,
Q1    753, 7054, 6761,  285,    8,   0.0404,  9.3679, 10.2456, -0.0761,  0.0409,  0.0246,
Q0    754, 7052, 6762,  290,    0,   0.0411,  9.3528, 10.4216, -0.0597,  0.0392,  0.0422,
Q1    754, 7058, 6771,  285,    2,   0.0404,  9.3607, 10.2435, -0.0767,  0.0401,  0.0244,
Q0    755, 7059, 6767,  290,    2,   0.0411,  9.3497, 10.4111, -0.0606,  0.0389,  0.0411,
Q1    755, 7073, 6783,  285,    5,   0.0403,  9.3682, 10.2467, -0.0786,  0.0409,  0.0247,
Q0    756, 7070, 6776,  290,    4,   0.0410,  9.3519, 10.4110, -0.0621,  0.0391,  0.0411,
Q1    756, 7079, 6794,  285,    0,   0.0403,  9.3638, 10.2482, -0.0794,  0.0404,  0.0248,
Q0    757, 7086, 6780,  296,   10,   0.0418,  9.3606, 10.4020, -0.0448,  0.0401,  0.0402,
Q1    757, 7089, 6804,  285,    0,   0.0402,  9.3646, 10.2478, -0.0807,  0.0405,  0.0248,
Q0    758, 7098, 6790,  299,    9,   0.0421,  9.3641, 10.3990, -0.0368,  0.0405,  0.0399,
Q1    758, 7099, 6812,  285,    2,   0.0401,  9.3654, 10.2472, -0.0820,  0.0406,  0.0247,
Q0    759, 7104, 6799,  299,    6,   0.0421,  9.3597, 10.3986, -0.0376,  0.0400,  0.0399,
Q1    759, 7109, 6823,  285,    1,   0.0401,  9.3663, 10.2480, -0.0833,  0.0407,  0.0248,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    760, 7117, 6809,  299,    9,   0.0420,  9.3645, 10.3982, -0.0393,  0.0405,  0.0398,
Q1    760, 7124, 6838,  285,    1,   0.0400,  9.3737, 10.2558, -0.0852,  0.0415,  0.0256,
Q0    761, 7126, 6816,  300,   10,   0.0421,  9.3640, 10.3927, -0.0373,  0.0404,  0.0393,
Q1    761, 7131, 6846,  285,    0,   0.0400,  9.3706, 10.2546, -0.0861,  0.0412,  0.0255,
Q0    762, 7133, 6824,  302,    7,   0.0423,  9.3609, 10.3887, -0.0319,  0.0401,  0.0389,
Q1    762, 7141, 6853,  285,    3,   0.0399,  9.3714, 10.2513, -0.0874,  0.0413,  0.0251,
Q0    763, 7147, 6833,  305,    9,   0.0427,  9.3670, 10.3863, -0.0242,  0.0408,  0.0386,
Q1    763, 7149, 6863,  285,    1,   0.0399,  9.3696, 10.2566, -0.0884,  0.0411,  0.0257,
Q0    764, 7157, 6844,  306,    7,   0.0428,  9.3678, 10.3870, -0.0223,  0.0409,  0.0387,
Q1    764, 7159, 6873,  285,    1,   0.0398,  9.3704, 10.2537, -0.0897,  0.0412,  0.0254,
Q0    765, 7172, 6855,  308,    9,   0.0429,  9.3752, 10.3866, -0.0180,  0.0417,  0.0387,
Q1    765, 7166, 6881,  285,    0,   0.0398,  9.3673, 10.2555, -0.0906,  0.0408,  0.0255,
Q0    766, 7181, 6871,  308,    2,   0.0429,  9.3747, 10.3918, -0.0192,  0.0416,  0.0392,
Q1    766, 7177, 6892,  285,    0,   0.0397,  9.3695, 10.2625, -0.0920,  0.0411,  0.0262,
Q0    767, 7193, 6882,  308,    3,   0.0428,  9.3781, 10.3964, -0.0209,  0.0420,  0.0396,
Q1    767, 7185, 6898,  285,    2,   0.0397,  9.3677, 10.2629, -0.0930,  0.0409,  0.0263,
Q0    768, 7204, 6892,  308,    4,   0.0428,  9.3802, 10.3936, -0.0224,  0.0422,  0.0394,
Q1    768, 7194, 6909,  285,    0,   0.0396,  9.3672, 10.2639, -0.0941,  0.0408,  0.0264,
Q0    769, 7210, 6901,  308,    1,   0.0427,  9.3758, 10.3931, -0.0232,  0.0418,  0.0393,
Q1    769, 7205, 6920,  285,    0,   0.0396,  9.3693, 10.2667, -0.0955,  0.0410,  0.0267,
Q0    770, 7216, 6908,  308,    0,   0.0427,  9.3714, 10.3936, -0.0240,  0.0413,  0.0394,
Q1    770, 7215, 6929,  285,    1,   0.0395,  9.3701, 10.2691, -0.0968,  0.0411,  0.0269,
Q0    771, 7227, 6915,  308,    4,   0.0426,  9.3735, 10.3879, -0.0255,  0.0415,  0.0388,
Q1    771, 7222, 6935,  285,    2,   0.0395,  9.3671, 10.2651, -0.0976,  0.0408,  0.0265,
Q0    772, 7238, 6919,  310,    9,   0.0428,  9.3756, 10.3786, -0.0206,  0.0417,  0.0379,
Q1    772, 7232, 6942,  285,    5,   0.0394,  9.3679, 10.2613, -0.0989,  0.0409,  0.0261,
Q0    773, 7248, 6933,  310,    5,   0.0428,  9.3765, 10.3865, -0.0220,  0.0418,  0.0387,
Q1    773, 7243, 6949,  286,    8,   0.0395,  9.3700, 10.2544, -0.0971,  0.0411,  0.0254,
Q0    774, 7256, 6945,  310,    1,   0.0427,  9.3747, 10.3842, -0.0231,  0.0416,  0.0384,
Q1    774, 7258, 6961,  290,    7,   0.0400,  9.3773, 10.2573, -0.0864,  0.0419,  0.0257,
Q0    775, 7263, 6953,  310,    0,   0.0427,  9.3716, 10.3870, -0.0240,  0.0413,  0.0387,
Q1    775, 7268, 6970,  290,    8,   0.0399,  9.3781, 10.2526, -0.0876,  0.0420,  0.0253,
Q0    776, 7274, 6963,  310,    1,   0.0426,  9.3737, 10.3904, -0.0255,  0.0415,  0.0390,
Q1    776, 7278, 6977,  292,    9,   0.0401,  9.3789, 10.2513, -0.0826,  0.0421,  0.0251,
Q0    777, 7279, 6969,  310,    0,   0.0426,  9.3681, 10.3911, -0.0262,  0.0409,  0.0391,
Q1    777, 7285, 6987,  292,    6,   0.0401,  9.3758, 10.2499, -0.0835,  0.0418,  0.0250,
Q0    778, 7289, 6979,  310,    0,   0.0425,  9.3689, 10.3925, -0.0275,  0.0410,  0.0393,
Q1    778, 7293, 7001,  292,    0,   0.0400,  9.3753, 10.2607, -0.0845,  0.0417,  0.0261,
Q0    779, 7296, 6986,  310,    0,   0.0425,  9.3659, 10.3950, -0.0284,  0.0407,  0.0395,
Q1    779, 7300, 7007,  292,    1,   0.0400,  9.3710, 10.2600, -0.0853,  0.0412,  0.0260,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    780, 7305, 6995,  310,    0,   0.0424,  9.3654, 10.3963, -0.0296,  0.0406,  0.0396,
Q1    780, 7306, 7012,  292,    2,   0.0400,  9.3667, 10.2577, -0.0861,  0.0407,  0.0258,
Q0    781, 7316, 7003,  310,    3,   0.0424,  9.3675, 10.3978, -0.0311,  0.0408,  0.0398,
Q1    781, 7314, 7022,  292,    0,   0.0399,  9.3649, 10.2584, -0.0871,  0.0405,  0.0258,
Q0    782, 7325, 7014,  310,    1,   0.0423,  9.3670, 10.3970, -0.0323,  0.0408,  0.0397,
Q1    782, 7324, 7032,  292,    0,   0.0399,  9.3657, 10.2638, -0.0883,  0.0406,  0.0264,
Q0    783, 7333, 7021,  310,    2,   0.0423,  9.3653, 10.3893, -0.0333,  0.0406,  0.0389,
Q1    783, 7332, 7040,  292,    0,   0.0398,  9.3640, 10.2631, -0.0893,  0.0404,  0.0263,
Q0    784, 7340, 7027,  310,    3,   0.0422,  9.3622, 10.3817, -0.0343,  0.0402,  0.0382,
Q1    784, 7342, 7048,  292,    2,   0.0398,  9.3648, 10.2621, -0.0906,  0.0405,  0.0262,
Q0    785, 7349, 7031,  310,    8,   0.0422,  9.3618, 10.3744, -0.0354,  0.0402,  0.0374,
Q1    785, 7353, 7058,  292,    3,   0.0397,  9.3669, 10.2583, -0.0919,  0.0408,  0.0258,
Q0    786, 7353, 7043,  310,    0,   0.0422,  9.3550, 10.3793, -0.0360,  0.0394,  0.0379,
Q1    786, 7360, 7066,  292,    2,   0.0397,  9.3639, 10.2601, -0.0928,  0.0404,  0.0260,
Q0    787, 7361, 7049,  310,    2,   0.0421,  9.3532, 10.3771, -0.0370,  0.0392,  0.0377,
Q1    787, 7369, 7075,  292,    2,   0.0396,  9.3634, 10.2580, -0.0939,  0.0404,  0.0258,
Q0    788, 7369, 7057,  310,    2,   0.0421,  9.3515, 10.3728, -0.0381,  0.0391,  0.0373,
Q1    788, 7383, 7088,  292,    3,   0.0396,  9.3693, 10.2617, -0.0956,  0.0410,  0.0262,
Q0    789, 7377, 7067,  310,    0,   0.0420,  9.3498, 10.3768, -0.0391,  0.0389,  0.0377,
Q1    789, 7389, 7095,  292,    2,   0.0395,  9.3650, 10.2563, -0.0964,  0.0406,  0.0256,
Q0    790, 7390, 7080,  310,    0,   0.0419,  9.3544, 10.3812, -0.0408,  0.0394,  0.0381,
Q1    790, 7401, 7102,  292,    7,   0.0395,  9.3684, 10.2506, -0.0978,  0.0409,  0.0251,
Q0    791, 7403, 7090,  310,    3,   0.0419,  9.3590, 10.3827, -0.0425,  0.0399,  0.0383,
Q1    791, 7405, 7109,  292,    4,   0.0394,  9.3616, 10.2396, -0.0983,  0.0402,  0.0240,
Q0    792, 7413, 7099,  310,    4,   0.0418,  9.3598, 10.3815, -0.0438,  0.0400,  0.0382,
Q1    792, 7413, 7117,  292,    4,   0.0394,  9.3598, 10.2403, -0.0993,  0.0400,  0.0240,
Q0    793, 7428, 7110,  310,    8,   0.0417,  9.3670, 10.3790, -0.0457,  0.0408,  0.0379,
Q1    793, 7420, 7122,  292,    6,   0.0394,  9.3569, 10.2344, -0.1001,  0.0397,  0.0234,
Q0    794, 7435, 7121,  310,    4,   0.0417,  9.3640, 10.3830, -0.0466,  0.0404,  0.0383,
Q1    794, 7426, 7128,  292,    6,   0.0393,  9.3526, 10.2280, -0.1009,  0.0392,  0.0228,
Q0    795, 7447, 7137,  310,    0,   0.0416,  9.3673, 10.3966, -0.0481,  0.0408,  0.0397,
Q1    795, 7438, 7133,  295,   10,   0.0397,  9.3560, 10.2211, -0.0931,  0.0396,  0.0221,
Q0    796, 7452, 7140,  310,    2,   0.0416,  9.3618, 10.3928, -0.0488,  0.0402,  0.0393,
Q1    796, 7445, 7142,  295,    8,   0.0396,  9.3530, 10.2188, -0.0939,  0.0392,  0.0219,
Q0    797, 7461, 7151,  310,    0,   0.0415,  9.3614, 10.3926, -0.0499,  0.0402,  0.0393,
Q1    797, 7455, 7152,  295,    8,   0.0396,  9.3538, 10.2186, -0.0952,  0.0393,  0.0219,
Q0    798, 7474, 7158,  310,    6,   0.0415,  9.3659, 10.3897, -0.0516,  0.0407,  0.0390,
Q1    798, 7465, 7164,  295,    6,   0.0395,  9.3546, 10.2192, -0.0964,  0.0394,  0.0219,
Q0    799, 7486, 7171,  311,    4,   0.0415,  9.3692, 10.3930, -0.0500,  0.0410,  0.0393,
Q1    799, 7475, 7176,  295,    4,   0.0395,  9.3554, 10.2213, -0.0976,  0.0395,  0.0221,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    800, 7497, 7182,  311,    4,   0.0415,  9.3713, 10.3936, -0.0514,  0.0413,  0.0394,
Q1    800, 7484, 7188,  295,    1,   0.0394,  9.3550, 10.2248, -0.0987,  0.0394,  0.0225,
Q0    801, 7504, 7193,  311,    0,   0.0414,  9.3683, 10.4020, -0.0523,  0.0409,  0.0402,
Q1    801, 7488, 7193,  295,    0,   0.0394,  9.3483, 10.2251, -0.0991,  0.0387,  0.0225,
Q0    802, 7518, 7203,  311,    4,   0.0414,  9.3741, 10.4011, -0.0541,  0.0416,  0.0401,
Q1    802, 7499, 7203,  295,    1,   0.0393,  9.3504, 10.2317, -0.1005,  0.0389,  0.0232,
Q0    803, 7525, 7212,  311,    1,   0.0413,  9.3711, 10.4009, -0.0550,  0.0412,  0.0401,
Q1    803, 7511, 7214,  295,    2,   0.0393,  9.3537, 10.2320, -0.1019,  0.0393,  0.0232,
Q0    804, 7537, 7221,  311,    5,   0.0413,  9.3744, 10.3997, -0.0565,  0.0416,  0.0400,
Q1    804, 7521, 7225,  295,    1,   0.0392,  9.3545, 10.2329, -0.1031,  0.0394,  0.0233,
Q0    805, 7554, 7231,  316,    7,   0.0418,  9.3839, 10.3987, -0.0435,  0.0427,  0.0399,
Q1    805, 7532, 7231,  295,    6,   0.0392,  9.3565, 10.2263, -0.1044,  0.0396,  0.0226,
Q0    806, 7564, 7239,  318,    7,   0.0420,  9.3846, 10.3932, -0.0387,  0.0427,  0.0393,
Q1    806, 7547, 7249,  295,    3,   0.0391,  9.3635, 10.2387, -0.1062,  0.0404,  0.0239,
Q0    807, 7571, 7244,  320,    7,   0.0423,  9.3817, 10.3888, -0.0335,  0.0424,  0.0389,
Q1    807, 7556, 7261,  295,    0,   0.0390,  9.3631, 10.2458, -0.1073,  0.0403,  0.0246,
Q0    808, 7577, 7255,  320,    2,   0.0422,  9.3775, 10.3893, -0.0343,  0.0419,  0.0389,
Q1    808, 7574, 7272,  295,    7,   0.0389,  9.3738, 10.2470, -0.1094,  0.0415,  0.0247,
Q0    809, 7589, 7268,  320,    1,   0.0422,  9.3807, 10.3944, -0.0358,  0.0423,  0.0394,
Q1    809, 7579, 7283,  295,    1,   0.0389,  9.3684, 10.2483, -0.1100,  0.0409,  0.0248,
Q0    810, 7599, 7276,  320,    3,   0.0421,  9.3815, 10.3903, -0.0371,  0.0424,  0.0390,
Q1    810, 7583, 7288,  295,    0,   0.0389,  9.3617, 10.2471, -0.1104,  0.0402,  0.0247,
Q0    811, 7609, 7284,  320,    5,   0.0421,  9.3822, 10.3867, -0.0383,  0.0425,  0.0387,
Q1    811, 7589, 7292,  295,    2,   0.0389,  9.3576, 10.2479, -0.1111,  0.0397,  0.0248,
Q0    812, 7619, 7292,  320,    7,   0.0420,  9.3830, 10.3838, -0.0396,  0.0426,  0.0384,
Q1    812, 7596, 7296,  295,    5,   0.0388,  9.3547, 10.2391, -0.1120,  0.0394,  0.0239,
Q0    813, 7631, 7305,  320,    6,   0.0419,  9.3862, 10.3858, -0.0411,  0.0429,  0.0386,
Q1    813, 7607, 7305,  295,    7,   0.0388,  9.3567, 10.2359, -0.1132,  0.0396,  0.0236,
Q0    814, 7642, 7313,  320,    9,   0.0419,  9.3882, 10.3822, -0.0425,  0.0431,  0.0382,
Q1    814, 7619, 7320,  295,    4,   0.0387,  9.3600, 10.2436, -0.1146,  0.0400,  0.0244,
Q0    815, 7646, 7326,  320,    0,   0.0419,  9.3816, 10.3897, -0.0430,  0.0424,  0.0390,
Q1    815, 7629, 7332,  295,    2,   0.0387,  9.3607, 10.2456, -0.1158,  0.0401,  0.0246,
Q0    816, 7658, 7334,  320,    4,   0.0418,  9.3848, 10.3898, -0.0445,  0.0428,  0.0390,
Q1    816, 7639, 7343,  295,    1,   0.0386,  9.3615, 10.2491, -0.1170,  0.0402,  0.0249,
Q0    817, 7666, 7340,  320,    6,   0.0417,  9.3831, 10.3805, -0.0455,  0.0426,  0.0381,
Q1    817, 7643, 7348,  295,    0,   0.0386,  9.3550, 10.2483, -0.1174,  0.0394,  0.0248,
Q0    818, 7673, 7351,  320,    2,   0.0417,  9.3802, 10.3828, -0.0464,  0.0422,  0.0383,
Q1    818, 7653, 7355,  295,    3,   0.0385,  9.3557, 10.2438, -0.1186,  0.0395,  0.0244,
Q0    819, 7678, 7358,  320,    0,   0.0417,  9.3748, 10.3856, -0.0470,  0.0416,  0.0386,
Q1    819, 7660, 7365,  295,    0,   0.0385,  9.3529, 10.2446, -0.1194,  0.0392,  0.0245,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    820, 7683, 7363,  320,    0,   0.0417,  9.3695, 10.3884, -0.0476,  0.0411,  0.0388,
Q1    820, 7664, 7368,  295,    1,   0.0385,  9.3463, 10.2430, -0.1198,  0.0385,  0.0243,
Q0    821, 7693, 7373,  320,    0,   0.0416,  9.3703, 10.3907, -0.0488,  0.0411,  0.0391,
Q1    821, 7673, 7377,  295,    1,   0.0384,  9.3459, 10.2418, -0.1209,  0.0384,  0.0242,
Q0    822, 7700, 7380,  320,    0,   0.0416,  9.3674, 10.3934, -0.0497,  0.0408,  0.0393,
Q1    822, 7685, 7387,  295,    3,   0.0384,  9.3491, 10.2443, -0.1222,  0.0388,  0.0244,
Q0    823, 7714, 7388,  320,    6,   0.0415,  9.3730, 10.3888, -0.0514,  0.0414,  0.0389,
Q1    823, 7691, 7395,  295,    1,   0.0384,  9.3451, 10.2476, -0.1229,  0.0383,  0.0248,
Q0    824, 7722, 7402,  320,    0,   0.0414,  9.3714, 10.3960, -0.0524,  0.0413,  0.0396,
Q1    824, 7695, 7399,  295,    1,   0.0383,  9.3386, 10.2434, -0.1234,  0.0376,  0.0243,
Q0    825, 7725, 7405,  320,    0,   0.0414,  9.3636, 10.3971, -0.0528,  0.0404,  0.0397,
Q1    825, 7701, 7406,  295,    0,   0.0383,  9.3345, 10.2479, -0.1241,  0.0372,  0.0248,
Q0    826, 7736, 7416,  320,    0,   0.0414,  9.3656, 10.4040, -0.0541,  0.0406,  0.0404,
Q1    826, 7716, 7412,  295,    9,   0.0382,  9.3414, 10.2433, -0.1258,  0.0379,  0.0243,
Q0    827, 7746, 7422,  320,    4,   0.0413,  9.3664, 10.4020, -0.0554,  0.0407,  0.0402,
Q1    827, 7726, 7422,  295,    9,   0.0382,  9.3422, 10.2427, -0.1269,  0.0380,  0.0243,
Q0    828, 7756, 7432,  320,    4,   0.0413,  9.3671, 10.3996, -0.0566,  0.0408,  0.0400,
Q1    828, 7732, 7436,  295,    0,   0.0382,  9.3382, 10.2467, -0.1276,  0.0376,  0.0247,
Q0    829, 7765, 7445,  320,    0,   0.0412,  9.3667, 10.4072, -0.0577,  0.0407,  0.0407,
Q1    829, 7740, 7445,  295,    0,   0.0381,  9.3365, 10.2489, -0.1285,  0.0374,  0.0249,
Q0    830, 7773, 7453,  320,    0,   0.0412,  9.3651, 10.4093, -0.0586,  0.0406,  0.0409,
Q1    830, 7749, 7452,  295,    2,   0.0381,  9.3361, 10.2452, -0.1295,  0.0373,  0.0245,
Q0    831, 7789, 7460,  320,    9,   0.0411,  9.3730, 10.4044, -0.0606,  0.0414,  0.0404,
Q1    831, 7754, 7459,  295,    0,   0.0380,  9.3309, 10.2494, -0.1301,  0.0368,  0.0249,
Q0    832, 7796, 7474,  320,    2,   0.0410,  9.3702, 10.4135, -0.0614,  0.0411,  0.0413,
